"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"30.12.2011","3.741,27","3.688,34","3.741,27","3.688,34","","1,44%"
"29.12.2011","3.688,34","3.666,33","3.689,61","3.640,61","","0,60%"
"28.12.2011","3.666,33","3.685,80","3.685,80","3.574,39","","-0,53%"
"27.12.2011","3.685,80","3.803,12","3.803,12","3.674,20","","-3,08%"
"26.12.2011","3.803,12","3.818,10","3.863,81","3.801,29","","-0,39%"
"23.12.2011","3.818,10","3.786,29","3.846,45","3.773,61","","0,84%"
"22.12.2011","3.786,29","3.828,67","3.828,67","3.699,61","","-1,11%"
"21.12.2011","3.828,67","3.885,05","3.942,97","3.822,31","","-1,45%"
"20.12.2011","3.885,05","3.912,30","3.944,57","3.881,99","","-0,70%"
"19.12.2011","3.912,30","3.886,88","3.918,56","3.810,88","","0,65%"
"16.12.2011","3.886,88","3.790,72","3.886,88","3.775,75","","2,54%"
"15.12.2011","3.790,72","3.837,77","3.838,70","3.754,14","","-1,23%"
"14.12.2011","3.837,77","3.890,38","3.922,36","3.831,41","","-1,35%"
"13.12.2011","3.890,38","4.011,97","4.011,97","3.881,70","","-3,03%"
"12.12.2011","4.011,97","4.065,48","4.069,38","4.007,36","","-1,32%"
"09.12.2011","4.065,48","4.104,78","4.109,93","4.041,68","","-0,96%"
"08.12.2011","4.104,78","4.066,70","4.131,13","3.999,02","","0,94%"
"07.12.2011","4.066,70","4.041,04","4.086,07","4.033,21","","0,63%"
"06.12.2011","4.041,04","4.020,48","4.053,25","3.993,96","","0,51%"
"05.12.2011","4.020,48","4.147,20","4.147,20","4.015,36","","-3,06%"
"02.12.2011","4.147,20","4.232,57","4.232,57","4.143,31","","-2,02%"
"01.12.2011","4.232,57","4.172,84","4.318,80","4.172,84","","1,43%"
"30.11.2011","4.172,84","4.349,80","4.349,80","4.121,51","","-4,07%"
"29.11.2011","4.349,80","4.293,13","4.350,60","4.293,13","","1,32%"
"28.11.2011","4.293,13","4.347,45","4.365,49","4.277,17","","-1,25%"
"25.11.2011","4.347,45","4.394,22","4.418,16","4.329,03","","-1,06%"
"24.11.2011","4.394,22","4.362,30","4.397,73","4.301,12","","0,73%"
"23.11.2011","4.362,30","4.371,84","4.391,96","4.337,40","","-0,22%"
"22.11.2011","4.371,84","4.373,94","4.373,94","4.300,47","","-0,05%"
"21.11.2011","4.373,94","4.364,71","4.383,32","4.326,46","","0,21%"
"18.11.2011","4.364,71","4.522,41","4.522,41","4.356,15","","-3,49%"
"17.11.2011","4.522,41","4.533,45","4.580,36","4.498,38","","-0,24%"
"16.11.2011","4.533,45","4.634,47","4.673,00","4.512,31","","-2,18%"
"15.11.2011","4.634,47","4.590,99","4.636,04","4.582,60","","0,95%"
"14.11.2011","4.590,99","4.494,59","4.593,29","4.494,59","","2,14%"
"11.11.2011","4.494,59","4.495,64","4.537,48","4.470,81","","-0,02%"
"10.11.2011","4.495,64","4.528,51","4.577,54","4.465,24","","-0,73%"
"09.11.2011","4.528,51","4.439,71","4.528,51","4.398,36","","2,00%"
"08.11.2011","4.439,71","4.521,69","4.544,13","4.433,85","","-1,81%"
"07.11.2011","4.521,69","4.532,17","4.589,13","4.501,44","","-0,23%"
"04.11.2011","4.532,17","4.509,77","4.569,67","4.501,75","","0,50%"
"03.11.2011","4.509,77","4.486,68","4.608,86","4.486,68","","0,51%"
"02.11.2011","4.486,68","4.305,07","4.486,68","4.221,57","","4,22%"
"01.11.2011","4.305,07","4.281,24","4.341,59","4.232,84","","0,56%"
"31.10.2011","4.281,24","4.252,83","4.282,87","4.227,90","","0,67%"
"28.10.2011","4.252,83","4.171,81","4.254,43","4.171,81","","1,94%"
"27.10.2011","4.171,81","4.214,96","4.214,96","4.155,78","","-1,02%"
"26.10.2011","4.214,96","4.133,11","4.268,80","4.120,05","","1,98%"
"25.10.2011","4.133,11","3.985,19","4.144,16","3.985,19","","3,71%"
"24.10.2011","3.985,19","3.911,11","3.985,19","3.852,78","","1,89%"
"21.10.2011","3.911,11","3.970,17","3.995,46","3.902,62","","-1,49%"
"20.10.2011","3.970,17","4.082,93","4.082,93","3.928,45","","-2,76%"
"19.10.2011","4.082,93","4.137,24","4.157,84","4.068,78","","-1,31%"
"18.10.2011","4.137,24","4.235,67","4.262,63","4.130,92","","-2,32%"
"17.10.2011","4.235,67","4.172,57","4.236,15","4.172,57","","1,51%"
"14.10.2011","4.172,57","4.206,63","4.214,20","4.142,08","","-0,81%"
"13.10.2011","4.206,63","4.148,38","4.222,46","4.134,24","","1,40%"
"12.10.2011","4.148,38","4.029,01","4.151,22","3.980,48","","2,96%"
"11.10.2011","4.029,01","4.105,02","4.217,29","3.983,68","","-1,85%"
"10.10.2011","4.105,02","4.132,79","4.161,09","4.099,47","","-0,67%"
"30.09.2011","4.132,79","4.142,75","4.168,68","4.083,46","","-0,24%"
"29.09.2011","4.142,75","4.262,32","4.262,32","4.130,28","","-2,81%"
"28.09.2011","4.262,32","4.314,12","4.351,53","4.250,16","","-1,20%"
"27.09.2011","4.314,12","4.286,68","4.339,65","4.261,34","","0,64%"
"26.09.2011","4.286,68","4.349,97","4.377,82","4.268,24","","-1,45%"
"23.09.2011","4.349,97","4.383,23","4.383,23","4.282,44","","-0,76%"
"22.09.2011","4.383,23","4.495,42","4.506,95","4.381,07","","-2,50%"
"21.09.2011","4.495,42","4.372,57","4.512,44","4.366,26","","2,81%"
"20.09.2011","4.372,57","4.365,40","4.399,97","4.324,62","","0,16%"
"19.09.2011","4.365,40","4.439,07","4.439,07","4.363,20","","-1,66%"
"16.09.2011","4.439,07","4.431,19","4.470,19","4.431,19","","0,18%"
"15.09.2011","4.431,19","4.404,40","4.460,02","4.399,75","","0,61%"
"14.09.2011","4.404,40","4.362,62","4.406,26","4.318,22","","0,96%"
"13.09.2011","4.362,62","4.405,48","4.405,48","4.325,10","","-0,97%"
"09.09.2011","4.405,48","4.412,37","4.475,46","4.386,58","","-0,16%"
"08.09.2011","4.412,37","4.443,52","4.470,34","4.412,37","","-0,70%"
"07.09.2011","4.443,52","4.351,28","4.447,55","4.351,28","","2,12%"
"06.09.2011","4.351,28","4.393,71","4.398,53","4.339,60","","-0,97%"
"05.09.2011","4.393,71","4.537,37","4.537,37","4.392,22","","-3,17%"
"02.09.2011","4.537,37","4.606,83","4.606,83","4.520,84","","-1,51%"
"01.09.2011","4.606,83","4.593,16","4.664,70","4.579,61","","0,30%"
"31.08.2011","4.593,16","4.618,25","4.645,23","4.560,21","","-0,54%"
"30.08.2011","4.618,25","4.642,93","4.712,94","4.615,45","","-0,53%"
"29.08.2011","4.642,93","4.688,75","4.688,75","4.632,89","","-0,98%"
"26.08.2011","4.688,75","4.672,66","4.700,42","4.646,81","","0,34%"
"25.08.2011","4.672,66","4.591,34","4.677,17","4.575,76","","1,77%"
"24.08.2011","4.591,34","4.571,32","4.624,97","4.571,32","","0,44%"
"23.08.2011","4.571,32","4.504,03","4.571,32","4.504,03","","1,49%"
"22.08.2011","4.504,03","4.540,96","4.590,66","4.491,98","","-0,81%"
"19.08.2011","4.540,96","4.581,76","4.581,76","4.477,73","","-0,89%"
"18.08.2011","4.581,76","4.656,50","4.664,62","4.576,37","","-1,61%"
"17.08.2011","4.656,50","4.671,65","4.697,42","4.653,46","","-0,32%"
"16.08.2011","4.671,65","4.715,12","4.727,84","4.654,23","","-0,92%"
"15.08.2011","4.715,12","4.652,77","4.719,55","4.652,77","","1,34%"
"12.08.2011","4.652,77","4.589,36","4.695,62","4.589,36","","1,38%"
"11.08.2011","4.589,36","4.596,06","4.596,06","4.474,75","","-0,15%"
"10.08.2011","4.596,06","4.549,82","4.653,01","4.549,82","","1,02%"
"09.08.2011","4.549,82","4.582,38","4.582,38","4.362,33","","-0,71%"
"08.08.2011","4.582,38","4.772,07","4.772,07","4.457,69","","-3,98%"
"05.08.2011","4.772,07","4.893,45","4.893,45","4.720,07","","-2,48%"
"04.08.2011","4.893,45","4.888,63","4.926,30","4.872,61","","0,10%"
"03.08.2011","4.888,63","4.896,87","4.900,00","4.838,90","","-0,17%"
"02.08.2011","4.896,87","4.940,99","4.940,99","4.823,17","","-0,89%"
"01.08.2011","4.940,99","4.908,99","4.959,12","4.894,57","","0,65%"
"29.07.2011","4.908,99","4.960,49","4.983,44","4.897,10","","-1,04%"
"28.07.2011","4.960,49","4.991,28","4.991,28","4.907,71","","-0,62%"
"27.07.2011","4.991,28","4.912,64","5.000,00","4.879,37","","1,60%"
"26.07.2011","4.912,64","4.882,67","4.921,59","4.872,93","","0,61%"
"25.07.2011","4.882,67","5.087,84","5.087,84","4.872,84","","-4,03%"
"22.07.2011","5.087,84","5.064,16","5.114,60","5.064,16","","0,47%"
"21.07.2011","5.064,16","5.141,77","5.141,77","5.062,84","","-1,51%"
"20.07.2011","5.141,77","5.157,63","5.202,44","5.091,68","","-0,31%"
"19.07.2011","5.157,63","5.254,09","5.254,09","5.151,15","","-1,84%"
"18.07.2011","5.254,09","5.212,77","5.288,17","5.212,77","","0,79%"
"15.07.2011","5.212,77","5.174,31","5.212,77","5.147,20","","0,74%"
"14.07.2011","5.174,31","5.186,61","5.197,54","5.128,91","","-0,24%"
"13.07.2011","5.186,61","5.101,32","5.186,61","5.100,13","","1,67%"
"12.07.2011","5.101,32","5.187,33","5.187,33","5.095,58","","-1,66%"
"11.07.2011","5.187,33","5.157,49","5.190,51","5.127,05","","0,58%"
"08.07.2011","5.157,49","5.160,69","5.193,22","5.115,55","","-0,06%"
"07.07.2011","5.160,69","5.144,95","5.224,22","5.106,58","","0,31%"
"06.07.2011","5.144,96","5.108,09","5.144,96","5.059,76","","0,72%"
"05.07.2011","5.108,09","5.099,73","5.121,60","5.069,57","","0,16%"
"04.07.2011","5.099,73","4.971,69","5.099,73","4.971,69","","2,58%"
"01.07.2011","4.971,69","4.964,21","5.009,19","4.963,76","","0,15%"
"30.06.2011","4.964,21","4.872,69","4.964,21","4.872,69","","1,88%"
"29.06.2011","4.872,69","4.924,59","4.948,97","4.871,47","","-1,05%"
"28.06.2011","4.924,59","4.896,97","4.945,21","4.889,34","","0,56%"
"27.06.2011","4.896,97","4.848,73","4.941,67","4.848,73","","0,99%"
"24.06.2011","4.848,73","4.711,50","4.866,53","4.692,66","","2,91%"
"23.06.2011","4.711,50","4.606,75","4.729,08","4.574,30","","2,27%"
"22.06.2011","4.606,75","4.625,12","4.636,63","4.586,62","","-0,40%"
"21.06.2011","4.625,12","4.571,29","4.625,12","4.563,04","","1,18%"
"20.06.2011","4.571,29","4.676,58","4.676,58","4.563,59","","-2,25%"
"17.06.2011","4.676,58","4.741,91","4.757,29","4.673,59","","-1,38%"
"16.06.2011","4.741,91","4.868,43","4.868,43","4.741,42","","-2,60%"
"15.06.2011","4.868,43","4.899,83","4.931,97","4.863,89","","-0,64%"
"14.06.2011","4.899,83","4.814,07","4.910,31","4.813,03","","1,78%"
"13.06.2011","4.814,07","4.847,63","4.847,63","4.769,24","","-0,69%"
"10.06.2011","4.847,63","4.838,87","4.852,78","4.776,71","","0,18%"
"09.06.2011","4.838,87","4.914,82","4.925,42","4.837,96","","-1,55%"
"08.06.2011","4.914,82","4.915,80","4.915,80","4.829,16","","-0,02%"
"07.06.2011","4.915,80","4.868,84","4.917,58","4.856,81","","0,96%"
"03.06.2011","4.868,84","4.774,38","4.876,78","4.763,95","","1,98%"
"02.06.2011","4.774,38","4.854,60","4.854,60","4.723,33","","-1,65%"
"01.06.2011","4.854,60","4.798,97","4.857,70","4.780,24","","1,16%"
"31.05.2011","4.798,97","4.717,99","4.798,97","4.704,03","","1,72%"
"30.05.2011","4.717,99","4.800,88","4.800,88","4.709,97","","-1,73%"
"27.05.2011","4.800,88","4.858,81","4.889,58","4.800,21","","-1,19%"
"26.05.2011","4.858,81","4.912,54","4.969,97","4.858,12","","-1,09%"
"25.05.2011","4.912,54","5.001,83","5.006,07","4.905,85","","-1,79%"
"24.05.2011","5.001,83","5.009,95","5.009,95","4.916,87","","-0,16%"
"23.05.2011","5.009,95","5.195,93","5.195,93","5.008,45","","-3,58%"
"20.05.2011","5.195,93","5.245,60","5.253,66","5.177,56","","-0,95%"
"19.05.2011","5.245,60","5.276,61","5.300,68","5.238,37","","-0,59%"
"18.05.2011","5.276,61","5.221,41","5.276,61","5.217,64","","1,06%"
"17.05.2011","5.221,41","5.239,51","5.248,71","5.180,43","","-0,35%"
"16.05.2011","5.239,51","5.242,33","5.302,09","5.234,84","","-0,05%"
"13.05.2011","5.242,33","5.189,95","5.243,16","5.163,18","","1,01%"
"12.05.2011","5.189,95","5.333,99","5.333,99","5.189,95","","-2,70%"
"11.05.2011","5.333,99","5.304,04","5.346,68","5.268,03","","0,56%"
"10.05.2011","5.304,04","5.284,95","5.306,48","5.275,76","","0,36%"
"09.05.2011","5.284,95","5.252,01","5.304,44","5.252,01","","0,63%"
"06.05.2011","5.252,01","5.183,14","5.268,69","5.131,20","","1,33%"
"05.05.2011","5.183,14","5.159,32","5.209,38","5.159,32","","0,46%"
"04.05.2011","5.159,32","5.310,15","5.310,15","5.146,69","","-2,84%"
"03.05.2011","5.310,15","5.251,75","5.311,12","5.232,80","","1,11%"
"29.04.2011","5.251,75","5.189,64","5.253,10","5.149,76","","1,20%"
"28.04.2011","5.189,64","5.356,13","5.382,20","5.188,33","","-3,11%"
"27.04.2011","5.356,13","5.404,61","5.439,33","5.315,71","","-0,90%"
"26.04.2011","5.404,61","5.461,44","5.463,58","5.380,74","","-1,04%"
"25.04.2011","5.461,44","5.606,10","5.606,10","5.461,44","","-2,58%"
"22.04.2011","5.606,10","5.660,13","5.668,24","5.595,74","","-0,95%"
"21.04.2011","5.660,13","5.630,81","5.688,12","5.630,81","","0,52%"
"20.04.2011","5.630,81","5.558,84","5.636,02","5.558,84","","1,29%"
"19.04.2011","5.558,84","5.642,79","5.642,79","5.539,08","","-1,49%"
"18.04.2011","5.642,79","5.632,10","5.642,79","5.588,75","","0,19%"
"15.04.2011","5.632,10","5.656,09","5.662,09","5.589,37","","-0,42%"
"14.04.2011","5.656,09","5.690,12","5.696,92","5.645,92","","-0,60%"
"13.04.2011","5.690,12","5.587,98","5.690,12","5.555,05","","1,83%"
"12.04.2011","5.587,98","5.539,91","5.622,64","5.539,91","","0,87%"
"11.04.2011","5.539,91","5.593,25","5.636,53","5.532,76","","-0,95%"
"08.04.2011","5.593,25","5.519,49","5.595,34","5.519,49","","1,34%"
"07.04.2011","5.519,49","5.528,06","5.528,06","5.476,08","","-0,16%"
"06.04.2011","5.528,06","5.580,37","5.580,37","5.458,69","","-0,94%"
"01.04.2011","5.580,37","5.536,87","5.580,37","5.498,60","","0,79%"
"31.03.2011","5.536,87","5.563,82","5.618,42","5.504,55","","-0,48%"
"30.03.2011","5.563,82","5.614,77","5.617,74","5.521,41","","-0,91%"
"29.03.2011","5.614,77","5.734,78","5.734,78","5.605,09","","-2,09%"
"28.03.2011","5.734,78","5.821,92","5.839,45","5.727,22","","-1,50%"
"25.03.2011","5.821,92","5.833,53","5.834,26","5.798,89","","-0,20%"
"24.03.2011","5.833,53","5.830,92","5.853,98","5.816,42","","0,04%"
"23.03.2011","5.830,92","5.779,91","5.832,50","5.767,22","","0,88%"
"22.03.2011","5.779,91","5.755,23","5.785,78","5.691,73","","0,43%"
"21.03.2011","5.755,23","5.826,09","5.834,14","5.723,76","","-1,22%"
"18.03.2011","5.826,09","5.844,94","5.916,56","5.817,06","","-0,32%"
"17.03.2011","5.844,94","6.038,60","6.038,60","5.832,71","","-3,21%"
"16.03.2011","6.038,60","5.912,84","6.042,55","5.897,46","","2,13%"
"15.03.2011","5.912,84","6.059,88","6.059,88","5.802,53","","-2,43%"
"14.03.2011","6.059,88","5.950,56","6.059,88","5.923,57","","1,84%"
"11.03.2011","5.950,56","5.981,63","6.017,63","5.907,55","","-0,52%"
"10.03.2011","5.981,63","6.014,10","6.045,95","5.977,30","","-0,54%"
"09.03.2011","6.014,10","5.940,89","6.017,59","5.935,96","","1,23%"
"08.03.2011","5.940,89","5.908,69","5.940,89","5.877,75","","0,54%"
"07.03.2011","5.908,69","5.866,84","5.935,84","5.861,23","","0,71%"
"04.03.2011","5.866,84","5.789,83","5.867,16","5.751,95","","1,33%"
"03.03.2011","5.789,83","5.927,56","5.962,47","5.767,68","","-2,32%"
"02.03.2011","5.927,56","5.975,65","5.975,65","5.845,11","","-0,80%"
"01.03.2011","5.975,65","6.023,98","6.029,48","5.923,80","","-0,80%"
"28.02.2011","6.023,98","5.907,19","6.031,49","5.883,48","","1,98%"
"25.02.2011","5.907,19","5.859,76","5.934,57","5.831,29","","0,81%"
"24.02.2011","5.859,76","5.918,61","5.918,61","5.806,66","","-0,99%"
"23.02.2011","5.918,61","5.822,95","5.928,40","5.773,62","","1,64%"
"22.02.2011","5.822,95","5.946,95","5.981,30","5.799,90","","-2,09%"
"21.02.2011","5.946,95","5.687,33","5.946,95","5.649,75","","4,56%"
"18.02.2011","5.687,33","5.794,39","5.794,39","5.654,14","","-1,85%"
"17.02.2011","5.794,39","5.715,01","5.840,46","5.715,01","","1,39%"
"16.02.2011","5.715,01","5.631,72","5.715,01","5.615,66","","1,48%"
"15.02.2011","5.631,72","5.635,66","5.709,94","5.614,50","","-0,07%"
"14.02.2011","5.635,66","5.493,96","5.654,84","5.493,96","","2,58%"
"11.02.2011","5.493,96","5.457,68","5.525,67","5.452,21","","0,66%"
"10.02.2011","5.457,68","5.338,73","5.457,68","5.338,73","","2,23%"
"09.02.2011","5.338,73","5.303,01","5.382,80","5.252,10","","0,67%"
"01.02.2011","5.303,01","5.302,09","5.310,45","5.283,88","","0,02%"
"31.01.2011","5.302,09","5.241,02","5.304,75","5.212,87","","1,17%"
"28.01.2011","5.241,02","5.171,61","5.260,26","5.171,61","","1,34%"
"27.01.2011","5.171,61","5.053,56","5.192,61","4.990,11","","2,34%"
"26.01.2011","5.053,56","4.947,99","5.053,56","4.947,99","","2,13%"
"25.01.2011","4.947,99","4.999,54","4.999,54","4.915,54","","-1,03%"
"24.01.2011","4.999,54","5.071,06","5.099,57","4.998,00","","-1,41%"
"21.01.2011","5.071,06","5.062,06","5.129,28","5.008,50","","0,18%"
"20.01.2011","5.062,06","5.290,99","5.290,99","5.060,76","","-4,33%"
"19.01.2011","5.290,99","5.179,70","5.290,99","5.179,64","","2,15%"
"18.01.2011","5.179,70","5.161,03","5.192,97","5.126,13","","0,36%"
"17.01.2011","5.161,03","5.467,22","5.467,22","5.145,09","","-5,60%"
"14.01.2011","5.467,22","5.618,05","5.618,05","5.457,25","","-2,68%"
"13.01.2011","5.618,05","5.627,51","5.706,92","5.609,00","","-0,17%"
"12.01.2011","5.627,51","5.606,27","5.630,72","5.547,05","","0,38%"
"11.01.2011","5.606,27","5.632,45","5.667,60","5.575,96","","-0,46%"
"10.01.2011","5.632,45","5.792,30","5.792,30","5.612,06","","-2,76%"
"07.01.2011","5.792,30","5.803,41","5.849,10","5.744,86","","-0,19%"
"06.01.2011","5.803,41","5.810,97","5.847,59","5.789,87","","-0,13%"
"05.01.2011","5.810,97","5.856,64","5.856,64","5.779,71","","-0,78%"
"04.01.2011","5.856,64","5.843,07","5.874,34","5.794,60","","0,23%"
"31.12.2010","5.843,07","5.713,34","5.861,17","5.713,34","","2,27%"
"30.12.2010","5.713,34","5.687,21","5.734,41","5.671,11","","0,46%"
"29.12.2010","5.687,21","5.564,30","5.687,21","5.564,30","","2,21%"
"28.12.2010","5.564,30","5.694,74","5.694,74","5.528,67","","-2,29%"
"27.12.2010","5.694,74","5.878,40","5.963,09","5.694,74","","-3,12%"
"24.12.2010","5.878,40","6.012,80","6.012,80","5.841,73","","-2,24%"
"23.12.2010","6.012,80","6.163,73","6.163,73","6.002,83","","-2,45%"
"22.12.2010","6.163,73","6.229,14","6.245,68","6.141,41","","-1,05%"
"21.12.2010","6.229,14","6.138,76","6.229,14","6.114,88","","1,47%"
"20.12.2010","6.138,76","6.218,82","6.265,20","6.008,50","","-1,29%"
"17.12.2010","6.218,82","6.251,95","6.251,95","6.174,43","","-0,53%"
"16.12.2010","6.251,95","6.246,21","6.286,95","6.229,43","","0,09%"
"15.12.2010","6.246,21","6.353,76","6.353,76","6.238,04","","-1,69%"
"14.12.2010","6.353,76","6.296,68","6.393,99","6.296,68","","0,91%"
"13.12.2010","6.296,68","6.096,74","6.298,65","6.096,74","","3,28%"
"10.12.2010","6.096,74","5.951,57","6.117,92","5.902,94","","2,44%"
"09.12.2010","5.951,57","5.968,59","6.000,17","5.871,49","","-0,29%"
"08.12.2010","5.968,59","5.967,50","6.030,73","5.943,26","","0,02%"
"07.12.2010","5.967,50","5.880,66","5.967,78","5.782,28","","1,48%"
"06.12.2010","5.880,66","5.982,12","6.017,57","5.847,28","","-1,70%"
"03.12.2010","5.982,12","6.070,92","6.074,53","5.940,92","","-1,46%"
"02.12.2010","6.070,92","6.039,65","6.161,00","6.039,65","","0,52%"
"01.12.2010","6.039,65","6.068,60","6.080,52","5.998,31","","-0,48%"
"30.11.2010","6.068,60","6.221,30","6.254,64","5.923,02","","-2,45%"
"29.11.2010","6.221,30","6.219,31","6.258,37","6.135,16","","0,03%"
"26.11.2010","6.219,31","6.312,64","6.312,64","6.147,89","","-1,48%"
"25.11.2010","6.312,64","6.314,05","6.393,98","6.272,81","","-0,02%"
"24.11.2010","6.314,05","6.198,94","6.322,57","6.170,35","","1,86%"
"23.11.2010","6.198,94","6.255,74","6.255,74","6.054,35","","-0,91%"
"22.11.2010","6.255,74","6.037,03","6.351,43","6.037,03","","3,62%"
"19.11.2010","6.037,03","5.730,48","6.037,03","5.730,48","","5,35%"
"18.11.2010","5.730,48","5.662,70","5.755,81","5.634,70","","1,20%"
"17.11.2010","5.662,70","5.847,48","5.849,37","5.629,47","","-3,16%"
"16.11.2010","5.847,48","6.065,99","6.135,36","5.789,87","","-3,60%"
"15.11.2010","6.065,99","5.893,56","6.074,37","5.893,56","","2,93%"
"12.11.2010","5.893,56","6.326,48","6.360,61","5.873,28","","-6,84%"
"11.11.2010","6.326,48","6.393,58","6.503,28","6.325,80","","-1,05%"
"10.11.2010","6.393,58","6.433,60","6.433,60","6.323,42","","-0,62%"
"09.11.2010","6.433,60","6.383,37","6.437,63","6.356,56","","0,79%"
"08.11.2010","6.383,37","6.300,56","6.383,85","6.300,56","","1,31%"
"05.11.2010","6.300,56","6.230,99","6.340,24","6.230,99","","1,12%"
"04.11.2010","6.230,99","5.946,65","6.230,99","5.946,65","","4,78%"
"03.11.2010","5.946,65","6.042,30","6.097,78","5.946,13","","-1,58%"
"02.11.2010","6.042,30","6.167,62","6.187,09","6.042,30","","-2,03%"
"01.11.2010","6.167,62","6.006,95","6.167,62","6.006,95","","2,67%"
"29.10.2010","6.006,95","5.946,91","6.046,97","5.946,91","","1,01%"
"28.10.2010","5.946,91","5.951,71","5.978,14","5.875,05","","-0,08%"
"27.10.2010","5.951,71","6.093,28","6.157,61","5.947,89","","-2,32%"
"26.10.2010","6.093,28","6.024,61","6.101,06","6.005,02","","1,14%"
"25.10.2010","6.024,61","5.832,53","6.083,84","5.832,53","","3,29%"
"22.10.2010","5.832,53","5.699,49","5.864,26","5.699,49","","2,33%"
"21.10.2010","5.699,49","5.674,45","5.726,55","5.633,96","","0,44%"
"20.10.2010","5.674,45","5.632,44","5.734,87","5.533,76","","0,75%"
"19.10.2010","5.632,44","5.380,80","5.633,94","5.380,80","","4,68%"
"18.10.2010","5.380,80","5.462,19","5.462,19","5.275,44","","-1,49%"
"15.10.2010","5.462,19","5.458,50","5.539,09","5.417,00","","0,07%"
"14.10.2010","5.458,50","5.625,01","5.634,88","5.458,50","","-2,96%"
"13.10.2010","5.625,01","5.627,82","5.627,82","5.508,00","","-0,05%"
"12.10.2010","5.627,82","5.605,63","5.647,99","5.582,90","","0,40%"
"11.10.2010","5.605,63","5.678,12","5.702,81","5.545,96","","-1,28%"
